Vs, I
1.16116116116,0.00282
1.16616616617,0.0028
1.17117117117,0.00279
1.17617617618,0.00278
1.18118118118,0.00277
1.18618618619,0.00276
1.19119119119,0.00275
1.1961961962,0.00274
1.2012012012,0.00273
1.20620620621,0.00272
1.21121121121,0.00271
1.21621621622,0.0027
1.22122122122,0.00269
1.22622622623,0.00268
1.23123123123,0.00267
1.23623623624,0.00266
1.24124124124,0.00265
1.24624624625,0.00264
1.25125125125,0.00262
1.25625625626,0.00262
1.26126126126,0.0026
1.26626626627,0.00259
1.27127127127,0.00258
1.27627627628,0.00257
1.28128128128,0.00256
1.28628628629,0.00255
1.29129129129,0.00254
1.2962962963,0.00253
1.3013013013,0.00252
1.30630630631,0.00251
1.31131131131,0.0025
1.31631631632,0.00249
1.32132132132,0.00248
1.32632632633,0.00247
1.33133133133,0.00246
1.33633633634,0.00245
1.34134134134,0.00244
1.34634634635,0.00243
1.35135135135,0.00242
1.35635635636,0.00241
1.36136136136,0.0024
1.36636636637,0.00239
1.37137137137,0.00238
1.37637637638,0.00237
1.38138138138,0.00236
1.38638638639,0.00235
1.39139139139,0.00234
1.3963963964,0.00233
1.4014014014,0.00232
1.40640640641,0.00231
1.41141141141,0.0023
1.41641641642,0.00229
1.42142142142,0.00228
1.42642642643,0.00227
1.43143143143,0.00227
1.43643643644,0.00226
1.44144144144,0.00225
1.44644644645,0.00224
1.45145145145,0.00223
1.45645645646,0.00222
1.46146146146,0.00221
1.46646646647,0.0022
1.47147147147,0.00219
1.47647647648,0.00218
1.48148148148,0.00217
1.48648648649,0.00216
1.49149149149,0.00215
1.4964964965,0.00214
1.5015015015,0.00213
1.50650650651,0.00212
1.51151151151,0.00211
1.51651651652,0.0021
1.52152152152,0.00209
1.52652652653,0.00208
1.53153153153,0.00207
1.53653653654,0.00206
1.54154154154,0.00206
1.54654654655,0.00204
1.55155155155,0.00204
1.55655655656,0.00203
1.56156156156,0.00202
1.56656656657,0.00201
1.57157157157,0.002
1.57657657658,0.00199
1.58158158158,0.00198
1.58658658659,0.00197
1.59159159159,0.00196
