Vd, I
1.06606606607,-0.00289
1.07107107107,-0.0029
1.07607607608,-0.00291
1.08108108108,-0.00292
1.08608608609,-0.00293
1.09109109109,-0.00294
1.0960960961,-0.00295
1.1011011011,-0.00296
1.10610610611,-0.00298
1.11111111111,-0.00298
1.11611611612,-0.003
1.12112112112,-0.00301
1.12612612613,-0.00302
1.13113113113,-0.00303
1.13613613614,-0.00304
1.14114114114,-0.00305
1.14614614615,-0.00306
1.15115115115,-0.00307
1.15615615616,-0.00308
1.16116116116,-0.00309
1.16616616617,-0.0031
1.17117117117,-0.00311
1.17617617618,-0.00313
1.18118118118,-0.00314
1.18618618619,-0.00315
1.19119119119,-0.00316
1.1961961962,-0.00317
1.2012012012,-0.00318
1.20620620621,-0.00319
1.21121121121,-0.0032
1.21621621622,-0.00321
1.22122122122,-0.00322
1.22622622623,-0.00323
1.23123123123,-0.00324
1.23623623624,-0.00325
1.24124124124,-0.00326
1.24624624625,-0.00327
1.25125125125,-0.00328
1.25625625626,-0.00329
1.26126126126,-0.0033
1.26626626627,-0.00331
1.27127127127,-0.00332
1.27627627628,-0.00333
1.28128128128,-0.00334
1.28628628629,-0.00335
1.29129129129,-0.00336
1.2962962963,-0.00337
1.3013013013,-0.00338
1.30630630631,-0.00339
1.31131131131,-0.0034
1.31631631632,-0.00341
1.32132132132,-0.00342
1.32632632633,-0.00343
1.33133133133,-0.00344
1.33633633634,-0.00345
1.34134134134,-0.00346
1.34634634635,-0.00347
1.35135135135,-0.00348
1.35635635636,-0.00349
1.36136136136,-0.0035
1.36636636637,-0.00351
1.37137137137,-0.00352
1.37637637638,-0.00353
1.38138138138,-0.00354
1.38638638639,-0.00355
1.39139139139,-0.00356
1.3963963964,-0.00357
1.4014014014,-0.00358
1.40640640641,-0.00359
1.41141141141,-0.0036
1.41641641642,-0.00361
1.42142142142,-0.00362
1.42642642643,-0.00362
1.43143143143,-0.00364
1.43643643644,-0.00364
1.44144144144,-0.00366
1.44644644645,-0.00366
1.45145145145,-0.00367
1.45645645646,-0.00368
1.46146146146,-0.00369
1.46646646647,-0.0037
1.47147147147,-0.00371
1.47647647648,-0.00372
1.48148148148,-0.00373
1.48648648649,-0.00374
1.49149149149,-0.00374
1.4964964965,-0.00375
1.5015015015,-0.00376
1.50650650651,-0.00377
1.51151151151,-0.00378
1.51651651652,-0.00379
1.52152152152,-0.0038
1.52652652653,-0.00381
1.53153153153,-0.00382
1.53653653654,-0.00383
1.54154154154,-0.00384
1.54654654655,-0.00385
1.55155155155,-0.00385
1.55655655656,-0.00386
1.56156156156,-0.00387
1.56656656657,-0.00388
1.57157157157,-0.00389
1.57657657658,-0.0039
1.58158158158,-0.00391
1.58658658659,-0.00391
1.59159159159,-0.00392
1.5965965966,-0.00393
1.6016016016,-0.00394
1.60660660661,-0.00395
1.61161161161,-0.00396
1.61661661662,-0.00397
1.62162162162,-0.00398
1.62662662663,-0.00398
1.63163163163,-0.00399
1.63663663664,-0.004
1.64164164164,-0.00401
1.64664664665,-0.00402
1.65165165165,-0.00403
1.65665665666,-0.00404
1.66166166166,-0.00404
1.66666666667,-0.00405
1.67167167167,-0.00406
1.67667667668,-0.00407
1.68168168168,-0.00408
1.68668668669,-0.00409
1.69169169169,-0.00409
1.6966966967,-0.0041
1.7017017017,-0.00411
1.70670670671,-0.00412
1.71171171171,-0.00413
1.71671671672,-0.00413
1.72172172172,-0.00414
1.72672672673,-0.00415
1.73173173173,-0.00416
1.73673673674,-0.00417
1.74174174174,-0.00417
1.74674674675,-0.00418
1.75175175175,-0.00419
1.75675675676,-0.0042
1.76176176176,-0.00421
1.76676676677,-0.00421
1.77177177177,-0.00422
1.77677677678,-0.00423
1.78178178178,-0.00424
1.78678678679,-0.00425
1.79179179179,-0.00425
1.7967967968,-0.00426
1.8018018018,-0.00427
1.80680680681,-0.00428
1.81181181181,-0.00428
1.81681681682,-0.00429
1.82182182182,-0.0043
1.82682682683,-0.0043
1.83183183183,-0.00431
1.83683683684,-0.00432
1.84184184184,-0.00433
1.84684684685,-0.00433
1.85185185185,-0.00434
1.85685685686,-0.00435
1.86186186186,-0.00436
1.86686686687,-0.00436
1.87187187187,-0.00437
1.87687687688,-0.00438
1.88188188188,-0.00438
1.88688688689,-0.00439
1.89189189189,-0.0044
1.8968968969,-0.00441
1.9019019019,-0.00441
1.90690690691,-0.00442
1.91191191191,-0.00443
1.91691691692,-0.00444
1.92192192192,-0.00444
1.92692692693,-0.00445
1.93193193193,-0.00446
1.93693693694,-0.00446
1.94194194194,-0.00447
1.94694694695,-0.00448
1.95195195195,-0.00448
1.95695695696,-0.00449
1.96196196196,-0.0045
1.96696696697,-0.0045
1.97197197197,-0.00451
1.97697697698,-0.00452
1.98198198198,-0.00453
1.98698698699,-0.00453
1.99199199199,-0.00454
1.996996997,-0.00454
2.002002002,-0.00455
2.00700700701,-0.00456
2.01201201201,-0.00456
2.01701701702,-0.00457
2.02202202202,-0.00458
2.02702702703,-0.00458
2.03203203203,-0.00459
2.03703703704,-0.0046
2.04204204204,-0.0046
2.04704704705,-0.00461
2.05205205205,-0.00462
2.05705705706,-0.00462
2.06206206206,-0.00463
2.06706706707,-0.00464
2.07207207207,-0.00464
2.07707707708,-0.00465
2.08208208208,-0.00465
2.08708708709,-0.00466
2.09209209209,-0.00467
2.0970970971,-0.00467
2.1021021021,-0.00468
2.10710710711,-0.00469
2.11211211211,-0.00469
2.11711711712,-0.0047
2.12212212212,-0.0047
2.12712712713,-0.00471
2.13213213213,-0.00472
2.13713713714,-0.00472
2.14214214214,-0.00473
2.14714714715,-0.00474
2.15215215215,-0.00474
2.15715715716,-0.00475
2.16216216216,-0.00475
2.16716716717,-0.00476
2.17217217217,-0.00477
2.17717717718,-0.00477
2.18218218218,-0.00478
2.18718718719,-0.00478
2.19219219219,-0.00479
2.1971971972,-0.00479
2.2022022022,-0.0048
2.20720720721,-0.00481
2.21221221221,-0.00481
2.21721721722,-0.00482
2.22222222222,-0.00482
2.22722722723,-0.00483
2.23223223223,-0.00484
2.23723723724,-0.00484
2.24224224224,-0.00485
2.24724724725,-0.00485
2.25225225225,-0.00486
2.25725725726,-0.00486
2.26226226226,-0.00487
2.26726726727,-0.00487
2.27227227227,-0.00488
2.27727727728,-0.00488
2.28228228228,-0.00489
2.28728728729,-0.0049
2.29229229229,-0.0049
2.2972972973,-0.0049
2.3023023023,-0.00491
2.30730730731,-0.00492
2.31231231231,-0.00492
2.31731731732,-0.00493
2.32232232232,-0.00493
2.32732732733,-0.00494
2.33233233233,-0.00494
2.33733733734,-0.00495
2.34234234234,-0.00495
2.34734734735,-0.00496
2.35235235235,-0.00496
2.35735735736,-0.00497
2.36236236236,-0.00497
2.36736736737,-0.00498
2.37237237237,-0.00498
2.37737737738,-0.00499
2.38238238238,-0.00499
2.38738738739,-0.005
2.39239239239,-0.005
2.3973973974,-0.00501
2.4024024024,-0.00501
2.40740740741,-0.00502
2.41241241241,-0.00502
2.41741741742,-0.00503
2.42242242242,-0.00503
2.42742742743,-0.00504
2.43243243243,-0.00504
2.43743743744,-0.00505
2.44244244244,-0.00505
2.44744744745,-0.00506
2.45245245245,-0.00506
2.45745745746,-0.00506
2.46246246246,-0.00507
2.46746746747,-0.00507
2.47247247247,-0.00508
2.47747747748,-0.00508
2.48248248248,-0.00509
2.48748748749,-0.00509
2.49249249249,-0.0051
2.4974974975,-0.0051
2.5025025025,-0.00511
2.50750750751,-0.00511
2.51251251251,-0.00511
2.51751751752,-0.00512
2.52252252252,-0.00512
2.52752752753,-0.00513
2.53253253253,-0.00513
2.53753753754,-0.00514
2.54254254254,-0.00514
2.54754754755,-0.00514
2.55255255255,-0.00515
2.55755755756,-0.00515
2.56256256256,-0.00516
2.56756756757,-0.00516
2.57257257257,-0.00517
2.57757757758,-0.00517
2.58258258258,-0.00517
2.58758758759,-0.00518
2.59259259259,-0.00518
2.5975975976,-0.00518
2.6026026026,-0.00519
2.60760760761,-0.00519
2.61261261261,-0.0052
2.61761761762,-0.0052
2.62262262262,-0.00521
2.62762762763,-0.00521
2.63263263263,-0.00521
2.63763763764,-0.00522
2.64264264264,-0.00522
2.64764764765,-0.00522
2.65265265265,-0.00523
2.65765765766,-0.00523
2.66266266266,-0.00524
2.66766766767,-0.00524
2.67267267267,-0.00524
2.67767767768,-0.00525
2.68268268268,-0.00525
2.68768768769,-0.00525
2.69269269269,-0.00526
2.6976976977,-0.00526
2.7027027027,-0.00526
2.70770770771,-0.00527
2.71271271271,-0.00527
2.71771771772,-0.00527
2.72272272272,-0.00528
2.72772772773,-0.00528
2.73273273273,-0.00528
2.73773773774,-0.00529
2.74274274274,-0.00529
2.74774774775,-0.00529
2.75275275275,-0.0053
2.75775775776,-0.0053
2.76276276276,-0.0053
2.76776776777,-0.00531
2.77277277277,-0.00531
2.77777777778,-0.00531
2.78278278278,-0.00532
2.78778778779,-0.00532
2.79279279279,-0.00532
2.7977977978,-0.00533
2.8028028028,-0.00533
2.80780780781,-0.00533
2.81281281281,-0.00533
2.81781781782,-0.00534
2.82282282282,-0.00534
2.82782782783,-0.00534
2.83283283283,-0.00535
2.83783783784,-0.00535
2.84284284284,-0.00535
2.84784784785,-0.00535
2.85285285285,-0.00536
2.85785785786,-0.00536
2.86286286286,-0.00536
2.86786786787,-0.00537
2.87287287287,-0.00537
2.87787787788,-0.00537
2.88288288288,-0.00537
2.88788788789,-0.00538
2.89289289289,-0.00538
2.8978978979,-0.00538
2.9029029029,-0.00538
2.90790790791,-0.00539
2.91291291291,-0.00539
2.91791791792,-0.00539
2.92292292292,-0.0054
2.92792792793,-0.0054
2.93293293293,-0.0054
2.93793793794,-0.0054
2.94294294294,-0.00541
2.94794794795,-0.00541
2.95295295295,-0.00541
2.95795795796,-0.00541
2.96296296296,-0.00541
2.96796796797,-0.00542
2.97297297297,-0.00542
2.97797797798,-0.00542
2.98298298298,-0.00542
2.98798798799,-0.00543
2.99299299299,-0.00543
2.997997998,-0.00543
3.003003003,-0.00543
3.00800800801,-0.00544
3.01301301301,-0.00544
3.01801801802,-0.00544
3.02302302302,-0.00544
3.02802802803,-0.00545
3.03303303303,-0.00545
3.03803803804,-0.00545
3.04304304304,-0.00545
3.04804804805,-0.00545
3.05305305305,-0.00546
3.05805805806,-0.00546
3.06306306306,-0.00546
3.06806806807,-0.00546
3.07307307307,-0.00547
3.07807807808,-0.00547
3.08308308308,-0.00547
3.08808808809,-0.00547
3.09309309309,-0.00547
3.0980980981,-0.00547
3.1031031031,-0.00548
3.10810810811,-0.00548
3.11311311311,-0.00548
3.11811811812,-0.00548
3.12312312312,-0.00548
3.12812812813,-0.00549
3.13313313313,-0.00549
3.13813813814,-0.00549
3.14314314314,-0.00549
3.14814814815,-0.00549
3.15315315315,-0.0055
3.15815815816,-0.0055
3.16316316316,-0.0055
3.16816816817,-0.0055
3.17317317317,-0.0055
3.17817817818,-0.0055
3.18318318318,-0.0055
3.18818818819,-0.00551
3.19319319319,-0.00551
3.1981981982,-0.00551
3.2032032032,-0.00551
3.20820820821,-0.00551
3.21321321321,-0.00552
3.21821821822,-0.00552
3.22322322322,-0.00552
3.22822822823,-0.00552
3.23323323323,-0.00552
3.23823823824,-0.00552
3.24324324324,-0.00553
3.24824824825,-0.00553
3.25325325325,-0.00553
3.25825825826,-0.00553
3.26326326326,-0.00553
3.26826826827,-0.00553
3.27327327327,-0.00553
3.27827827828,-0.00554
3.28328328328,-0.00554
3.28828828829,-0.00554
3.29329329329,-0.00554
3.2982982983,-0.00554
3.3033033033,-0.00554
3.30830830831,-0.00554
3.31331331331,-0.00554
3.31831831832,-0.00555
3.32332332332,-0.00555
3.32832832833,-0.00555
3.33333333333,-0.00555
3.33833833834,-0.00555
3.34334334334,-0.00555
3.34834834835,-0.00556
3.35335335335,-0.00556
3.35835835836,-0.00556
3.36336336336,-0.00556
3.36836836837,-0.00556
3.37337337337,-0.00556
3.37837837838,-0.00556
3.38338338338,-0.00556
3.38838838839,-0.00556
3.39339339339,-0.00557
3.3983983984,-0.00557
3.4034034034,-0.00557
3.40840840841,-0.00557
3.41341341341,-0.00557
3.41841841842,-0.00557
3.42342342342,-0.00557
3.42842842843,-0.00557
3.43343343343,-0.00557
3.43843843844,-0.00558
3.44344344344,-0.00558
3.44844844845,-0.00558
3.45345345345,-0.00558
3.45845845846,-0.00558
3.46346346346,-0.00558
3.46846846847,-0.00558
3.47347347347,-0.00558
3.47847847848,-0.00558
3.48348348348,-0.00558
3.48848848849,-0.00558
3.49349349349,-0.00559
3.4984984985,-0.00559
3.5035035035,-0.00559
3.50850850851,-0.00559
3.51351351351,-0.00559
3.51851851852,-0.00559
3.52352352352,-0.00559
3.52852852853,-0.00559
3.53353353353,-0.00559
3.53853853854,-0.0056
3.54354354354,-0.0056
3.54854854855,-0.0056
3.55355355355,-0.0056
3.55855855856,-0.0056
3.56356356356,-0.0056
3.56856856857,-0.0056
3.57357357357,-0.0056
3.57857857858,-0.0056
3.58358358358,-0.0056
3.58858858859,-0.0056
3.59359359359,-0.00561
3.5985985986,-0.00561
3.6036036036,-0.00561
3.60860860861,-0.00561
3.61361361361,-0.00561
3.61861861862,-0.00561
3.62362362362,-0.00561
3.62862862863,-0.00561
3.63363363363,-0.00561
3.63863863864,-0.00561
3.64364364364,-0.00561
3.64864864865,-0.00561
3.65365365365,-0.00561
3.65865865866,-0.00562
3.66366366366,-0.00562
3.66866866867,-0.00562
3.67367367367,-0.00562
3.67867867868,-0.00562
3.68368368368,-0.00562
3.68868868869,-0.00562
3.69369369369,-0.00562
3.6986986987,-0.00562
3.7037037037,-0.00562
3.70870870871,-0.00562
3.71371371371,-0.00562
3.71871871872,-0.00562
3.72372372372,-0.00562
3.72872872873,-0.00563
3.73373373373,-0.00563
3.73873873874,-0.00563
3.74374374374,-0.00563
3.74874874875,-0.00563
3.75375375375,-0.00563
3.75875875876,-0.00563
3.76376376376,-0.00563
3.76876876877,-0.00563
3.77377377377,-0.00563
3.77877877878,-0.00563
3.78378378378,-0.00563
3.78878878879,-0.00563
3.79379379379,-0.00563
3.7987987988,-0.00564
3.8038038038,-0.00564
3.80880880881,-0.00564
3.81381381381,-0.00564
3.81881881882,-0.00564
3.82382382382,-0.00564
3.82882882883,-0.00564
3.83383383383,-0.00564
3.83883883884,-0.00564
3.84384384384,-0.00564
3.84884884885,-0.00564
3.85385385385,-0.00564
3.85885885886,-0.00564
3.86386386386,-0.00564
3.86886886887,-0.00564
3.87387387387,-0.00564
3.87887887888,-0.00564
3.88388388388,-0.00564
3.88888888889,-0.00565
3.89389389389,-0.00565
3.8988988989,-0.00565
3.9039039039,-0.00565
3.90890890891,-0.00565
3.91391391391,-0.00565
3.91891891892,-0.00565
3.92392392392,-0.00565
3.92892892893,-0.00565
3.93393393393,-0.00565
3.93893893894,-0.00565
3.94394394394,-0.00565
3.94894894895,-0.00565
3.95395395395,-0.00565
3.95895895896,-0.00565
3.96396396396,-0.00565
3.96896896897,-0.00565
3.97397397397,-0.00565
3.97897897898,-0.00565
3.98398398398,-0.00565
3.98898898899,-0.00566
3.99399399399,-0.00566
3.998998999,-0.00566
4.004004004,-0.00566
4.00900900901,-0.00566
4.01401401401,-0.00566
4.01901901902,-0.00566
4.02402402402,-0.00566
4.02902902903,-0.00566
4.03403403403,-0.00566
4.03903903904,-0.00566
4.04404404404,-0.00566
4.04904904905,-0.00566
4.05405405405,-0.00566
4.05905905906,-0.00566
4.06406406406,-0.00566
4.06906906907,-0.00566
4.07407407407,-0.00566
4.07907907908,-0.00566
4.08408408408,-0.00566
4.08908908909,-0.00567
4.09409409409,-0.00567
4.0990990991,-0.00567
4.1041041041,-0.00567
4.10910910911,-0.00567
4.11411411411,-0.00567
