Vd, I
4.11911911912,-1e-07
4.11411411411,-9.4e-08
4.10910910911,-1.01e-07
4.1041041041,-1.06e-07
4.0990990991,-1e-07
4.09409409409,-9.4e-08
4.08908908909,-1.04e-07
4.08408408408,-9.4e-08
4.07907907908,-9.8e-08
4.07407407407,-1e-07
4.06906906907,-9.8e-08
4.06406406406,-1.04e-07
4.05905905906,-9.9e-08
4.05405405405,-1e-07
4.04904904905,-1.01e-07
4.04404404404,-9.7e-08
4.03903903904,-1.03e-07
4.03403403403,-9.4e-08
4.02902902903,-9.7e-08
4.02402402402,-1.01e-07
4.01901901902,-1.06e-07
4.01401401401,-9.8e-08
4.00900900901,-9.9e-08
4.004004004,-9.6e-08
3.998998999,-1.05e-07
3.99399399399,-9.9e-08
3.98898898899,-1.06e-07
3.98398398398,-1.06e-07
3.97897897898,-9.5e-08
3.97397397397,-9.8e-08
3.96896896897,-9.6e-08
3.96396396396,-1.01e-07
3.95895895896,-1.02e-07
3.95395395395,-1.02e-07
3.94894894895,-1.03e-07
3.94394394394,-1.03e-07
3.93893893894,-9.4e-08
3.93393393393,-1.03e-07
3.92892892893,-9.5e-08
3.92392392392,-1.05e-07
3.91891891892,-1.02e-07
3.91391391391,-1.04e-07
3.90890890891,-1e-07
3.9039039039,-9.9e-08
3.8988988989,-1e-07
3.89389389389,-9.7e-08
3.88888888889,-9.3e-08
3.88388388388,-1.01e-07
3.87887887888,-1.03e-07
3.87387387387,-1.07e-07
3.86886886887,-1.04e-07
3.86386386386,-1.04e-07
3.85885885886,-1.01e-07
3.85385385385,-1.02e-07
3.84884884885,-9.9e-08
3.84384384384,-9.7e-08
3.83883883884,-1.04e-07
3.83383383383,-9.5e-08
3.82882882883,-1.03e-07
3.82382382382,-1.02e-07
3.81881881882,-9.9e-08
3.81381381381,-1.03e-07
3.80880880881,-1.04e-07
3.8038038038,-1.01e-07
3.7987987988,-9.8e-08
3.79379379379,-1.01e-07
3.78878878879,-1.05e-07
3.78378378378,-9.5e-08
3.77877877878,-1.07e-07
3.77377377377,-1.07e-07
3.76876876877,-1.04e-07
3.76376376376,-1e-07
3.75875875876,-9.8e-08
3.75375375375,-9.8e-08
3.74874874875,-1.08e-07
3.74374374374,-1.09e-07
3.73873873874,-1.02e-07
3.73373373373,-1.03e-07
3.72872872873,-1.07e-07
3.72372372372,-1.06e-07
3.71871871872,-1.03e-07
3.71371371371,-1.08e-07
3.70870870871,-1.03e-07
3.7037037037,-1.02e-07
3.6986986987,-1.08e-07
3.69369369369,-1.05e-07
3.68868868869,-1.03e-07
3.68368368368,-1.01e-07
3.67867867868,-1.02e-07
3.67367367367,-9.8e-08
3.66866866867,-1.02e-07
3.66366366366,-1.04e-07
3.65865865866,-9.8e-08
3.65365365365,-1.05e-07
3.64864864865,-1.07e-07
3.64364364364,-9.6e-08
3.63863863864,-1.03e-07
3.63363363363,-1.07e-07
3.62862862863,-1.02e-07
3.62362362362,-1e-07
3.61861861862,-1.06e-07
3.61361361361,-1.07e-07
3.60860860861,-1.06e-07
3.6036036036,-1.07e-07
3.5985985986,-1.07e-07
3.59359359359,-1.07e-07
3.58858858859,-1.08e-07
3.58358358358,-1.04e-07
3.57857857858,-1.02e-07
3.57357357357,-1.03e-07
3.56856856857,-1.07e-07
3.56356356356,-1.03e-07
3.55855855856,-1.04e-07
3.55355355355,-1.1e-07
3.54854854855,-1.01e-07
3.54354354354,-1.05e-07
3.53853853854,-1.02e-07
3.53353353353,-1.02e-07
3.52852852853,-1e-07
3.52352352352,-1.07e-07
3.51851851852,-1.04e-07
3.51351351351,-1.04e-07
3.50850850851,-1.06e-07
3.5035035035,-1.06e-07
3.4984984985,-1.01e-07
3.49349349349,-1.04e-07
3.48848848849,-1.03e-07
3.48348348348,-1.02e-07
3.47847847848,-1.04e-07
3.47347347347,-1.08e-07
3.46846846847,-1.08e-07
3.46346346346,-1.06e-07
3.45845845846,-1.03e-07
3.45345345345,-1.03e-07
3.44844844845,-1.01e-07
3.44344344344,-1.07e-07
3.43843843844,-1e-07
3.43343343343,-1.06e-07
3.42842842843,-1.05e-07
3.42342342342,-1.07e-07
3.41841841842,-1.08e-07
3.41341341341,-1.04e-07
3.40840840841,-1.05e-07
3.4034034034,-1.07e-07
3.3983983984,-1.04e-07
3.39339339339,-1.07e-07
3.38838838839,-1.06e-07
3.38338338338,-1.03e-07
3.37837837838,-1.01e-07
3.37337337337,-1.1e-07
3.36836836837,-1.04e-07
3.36336336336,-1.02e-07
3.35835835836,-1.02e-07
3.35335335335,-1.07e-07
3.34834834835,-1.03e-07
3.34334334334,-1.06e-07
3.33833833834,-1.05e-07
3.33333333333,-1.01e-07
3.32832832833,-1.03e-07
3.32332332332,-1.06e-07
3.31831831832,-1.06e-07
3.31331331331,-1.03e-07
3.30830830831,-9.9e-08
3.3033033033,-1.04e-07
3.2982982983,-1.05e-07
3.29329329329,-1.08e-07
3.28828828829,-1.06e-07
3.28328328328,-1.1e-07
3.27827827828,-9.9e-08
3.27327327327,-1.14e-07
3.26826826827,-1.03e-07
3.26326326326,-1.08e-07
3.25825825826,-1.06e-07
3.25325325325,-1.06e-07
3.24824824825,-1.11e-07
3.24324324324,-1.07e-07
3.23823823824,-1.02e-07
3.23323323323,-1.04e-07
3.22822822823,-1.06e-07
3.22322322322,-1.08e-07
3.21821821822,-1.05e-07
3.21321321321,-1.07e-07
3.20820820821,-1.07e-07
3.2032032032,-1.07e-07
3.1981981982,-1.05e-07
3.19319319319,-1.03e-07
3.18818818819,-1.05e-07
3.18318318318,-1.01e-07
3.17817817818,-1.07e-07
3.17317317317,-1.04e-07
3.16816816817,-1.09e-07
3.16316316316,-1.04e-07
3.15815815816,-1.05e-07
3.15315315315,-1.05e-07
3.14814814815,-1.08e-07
3.14314314314,-1.07e-07
3.13813813814,-1.06e-07
3.13313313313,-1.09e-07
3.12812812813,-1.09e-07
3.12312312312,-1.06e-07
3.11811811812,-1.09e-07
3.11311311311,-1.09e-07
3.10810810811,-1.05e-07
3.1031031031,-1.08e-07
3.0980980981,-1.08e-07
3.09309309309,-1.07e-07
3.08808808809,-1.12e-07
3.08308308308,-1.1e-07
3.07807807808,-1.11e-07
3.07307307307,-1.09e-07
3.06806806807,-1.11e-07
3.06306306306,-1.05e-07
3.05805805806,-1.06e-07
3.05305305305,-1.03e-07
3.04804804805,-1.09e-07
3.04304304304,-1.08e-07
3.03803803804,-1.06e-07
3.03303303303,-1.11e-07
3.02802802803,-1.05e-07
3.02302302302,-1.12e-07
3.01801801802,-1.09e-07
3.01301301301,-1.09e-07
3.00800800801,-1.11e-07
3.003003003,-1.06e-07
2.997997998,-1.06e-07
2.99299299299,-1.04e-07
2.98798798799,-1.1e-07
2.98298298298,-1.08e-07
2.97797797798,-1.01e-07
2.97297297297,-1.12e-07
2.96796796797,-1.12e-07
2.96296296296,-1.08e-07
2.95795795796,-1.13e-07
2.95295295295,-1.08e-07
2.94794794795,-1.08e-07
2.94294294294,-1.09e-07
2.93793793794,-1.09e-07
2.93293293293,-1.04e-07
2.92792792793,-1.11e-07
2.92292292292,-1.07e-07
2.91791791792,-1.08e-07
2.91291291291,-1.05e-07
2.90790790791,-1.08e-07
2.9029029029,-1.1e-07
2.8978978979,-1.11e-07
2.89289289289,-1.08e-07
2.88788788789,-1.07e-07
2.88288288288,-1.07e-07
2.87787787788,-1.12e-07
2.87287287287,-1.11e-07
2.86786786787,-1.03e-07
2.86286286286,-1.06e-07
2.85785785786,-1.07e-07
2.85285285285,-1.13e-07
2.84784784785,-1.06e-07
2.84284284284,-1.09e-07
2.83783783784,-1.07e-07
2.83283283283,-1.11e-07
2.82782782783,-1.14e-07
2.82282282282,-1.1e-07
2.81781781782,-1.09e-07
2.81281281281,-1.1e-07
2.80780780781,-1.1e-07
2.8028028028,-1.06e-07
2.7977977978,-1.08e-07
2.79279279279,-1.12e-07
2.78778778779,-1.1e-07
2.78278278278,-1.1e-07
2.77777777778,-1.11e-07
2.77277277277,-1.11e-07
2.76776776777,-1.1e-07
2.76276276276,-1.13e-07
2.75775775776,-1.06e-07
2.75275275275,-1.11e-07
2.74774774775,-1.1e-07
2.74274274274,-1.13e-07
2.73773773774,-1.08e-07
2.73273273273,-1.08e-07
2.72772772773,-1.09e-07
2.72272272272,-1.11e-07
2.71771771772,-1.11e-07
2.71271271271,-1.08e-07
2.70770770771,-1.11e-07
2.7027027027,-1.1e-07
2.6976976977,-1.1e-07
2.69269269269,-1.09e-07
2.68768768769,-1.11e-07
2.68268268268,-1.07e-07
2.67767767768,-1.09e-07
2.67267267267,-1.13e-07
2.66766766767,-1.12e-07
2.66266266266,-1.11e-07
2.65765765766,-1.11e-07
2.65265265265,-1.09e-07
2.64764764765,-1.06e-07
2.64264264264,-1.11e-07
2.63763763764,-1.09e-07
2.63263263263,-1.1e-07
2.62762762763,-1.1e-07
2.62262262262,-1.08e-07
2.61761761762,-1.1e-07
2.61261261261,-1.09e-07
2.60760760761,-1.12e-07
2.6026026026,-1.09e-07
2.5975975976,-1.12e-07
2.59259259259,-1.1e-07
2.58758758759,-1.07e-07
2.58258258258,-1.11e-07
2.57757757758,-1.09e-07
2.57257257257,-1.12e-07
2.56756756757,-1.1e-07
2.56256256256,-1.11e-07
2.55755755756,-1.13e-07
2.55255255255,-1.08e-07
2.54754754755,-1.1e-07
2.54254254254,-1.11e-07
2.53753753754,-1.09e-07
2.53253253253,-1.09e-07
2.52752752753,-1.15e-07
2.52252252252,-1.13e-07
2.51751751752,-1.15e-07
2.51251251251,-1.14e-07
2.50750750751,-1.11e-07
2.5025025025,-1.12e-07
2.4974974975,-1.15e-07
2.49249249249,-1.13e-07
2.48748748749,-1.13e-07
2.48248248248,-1.07e-07
2.47747747748,-1.12e-07
2.47247247247,-1.13e-07
2.46746746747,-1.15e-07
2.46246246246,-1.1e-07
2.45745745746,-1.1e-07
2.45245245245,-1.16e-07
2.44744744745,-1.15e-07
2.44244244244,-1.11e-07
2.43743743744,-1.13e-07
2.43243243243,-1.11e-07
2.42742742743,-1.15e-07
2.42242242242,-1.15e-07
2.41741741742,-1.12e-07
2.41241241241,-1.12e-07
2.40740740741,-1.14e-07
2.4024024024,-1.09e-07
2.3973973974,-1.13e-07
2.39239239239,-1.12e-07
2.38738738739,-1.11e-07
2.38238238238,-1.1e-07
2.37737737738,-1.09e-07
2.37237237237,-1.11e-07
2.36736736737,-1.14e-07
2.36236236236,-1.13e-07
2.35735735736,-1.13e-07
2.35235235235,-1.13e-07
2.34734734735,-1.1e-07
2.34234234234,-1.13e-07
2.33733733734,-1.09e-07
2.33233233233,-1.14e-07
2.32732732733,-1.14e-07
2.32232232232,-1.11e-07
2.31731731732,-1.13e-07
2.31231231231,-1.15e-07
2.30730730731,-1.17e-07
2.3023023023,-1.13e-07
2.2972972973,-1.13e-07
2.29229229229,-1.16e-07
2.28728728729,-1.14e-07
2.28228228228,-1.13e-07
2.27727727728,-1.11e-07
2.27227227227,-1.07e-07
2.26726726727,-1.14e-07
2.26226226226,-1.1e-07
2.25725725726,-1.11e-07
2.25225225225,-1.15e-07
2.24724724725,-1.13e-07
2.24224224224,-1.14e-07
2.23723723724,-1.14e-07
2.23223223223,-1.13e-07
2.22722722723,-1.12e-07
2.22222222222,-1.15e-07
2.21721721722,-1.13e-07
2.21221221221,-1.14e-07
2.20720720721,-1.12e-07
2.2022022022,-1.14e-07
2.1971971972,-1.15e-07
2.19219219219,-1.15e-07
2.18718718719,-1.13e-07
2.18218218218,-1.15e-07
2.17717717718,-1.14e-07
2.17217217217,-1.15e-07
2.16716716717,-1.15e-07
2.16216216216,-1.13e-07
2.15715715716,-1.14e-07
2.15215215215,-1.1e-07
2.14714714715,-1.11e-07
2.14214214214,-1.13e-07
2.13713713714,-1.14e-07
2.13213213213,-1.14e-07
2.12712712713,-1.13e-07
2.12212212212,-1.12e-07
2.11711711712,-1.14e-07
2.11211211211,-1.13e-07
2.10710710711,-1.12e-07
2.1021021021,-1.14e-07
2.0970970971,-1.15e-07
2.09209209209,-1.15e-07
2.08708708709,-1.16e-07
2.08208208208,-1.16e-07
2.07707707708,-1.17e-07
2.07207207207,-1.15e-07
2.06706706707,-1.13e-07
2.06206206206,-1.12e-07
2.05705705706,-1.12e-07
2.05205205205,-1.12e-07
2.04704704705,-1.12e-07
2.04204204204,-1.13e-07
2.03703703704,-1.15e-07
2.03203203203,-1.15e-07
2.02702702703,-1.11e-07
2.02202202202,-1.15e-07
2.01701701702,-1.13e-07
2.01201201201,-1.17e-07
2.00700700701,-1.13e-07
2.002002002,-1.15e-07
1.996996997,-1.15e-07
1.99199199199,-1.12e-07
1.98698698699,-1.12e-07
1.98198198198,-1.16e-07
1.97697697698,-1.15e-07
1.97197197197,-1.14e-07
1.96696696697,-1.16e-07
1.96196196196,-1.15e-07
1.95695695696,-1.17e-07
1.95195195195,-1.14e-07
1.94694694695,-1.1e-07
1.94194194194,-1.16e-07
1.93693693694,-1.13e-07
1.93193193193,-1.15e-07
1.92692692693,-1.16e-07
1.92192192192,-1.12e-07
1.91691691692,-1.18e-07
1.91191191191,-1.13e-07
1.90690690691,-1.15e-07
1.9019019019,-1.13e-07
1.8968968969,-1.12e-07
1.89189189189,-1.16e-07
1.88688688689,-1.13e-07
1.88188188188,-1.14e-07
1.87687687688,-1.17e-07
1.87187187187,-1.16e-07
1.86686686687,-1.17e-07
1.86186186186,-1.14e-07
1.85685685686,-1.18e-07
1.85185185185,-1.14e-07
1.84684684685,-1.11e-07
1.84184184184,-1.14e-07
1.83683683684,-1.15e-07
1.83183183183,-1.14e-07
1.82682682683,-1.14e-07
1.82182182182,-1.15e-07
1.81681681682,-1.19e-07
1.81181181181,-1.16e-07
1.80680680681,-1.14e-07
1.8018018018,-1.15e-07
1.7967967968,-1.15e-07
1.79179179179,-1.16e-07
1.78678678679,-1.16e-07
1.78178178178,-1.16e-07
1.77677677678,-1.15e-07
1.77177177177,-1.16e-07
1.76676676677,-1.14e-07
1.76176176176,-1.15e-07
1.75675675676,-1.15e-07
1.75175175175,-1.13e-07
1.74674674675,-1.19e-07
1.74174174174,-1.14e-07
1.73673673674,-1.15e-07
1.73173173173,-1.14e-07
1.72672672673,-1.15e-07
1.72172172172,-1.17e-07
1.71671671672,-1.16e-07
1.71171171171,-1.17e-07
1.70670670671,-1.14e-07
1.7017017017,-1.14e-07
1.6966966967,-1.14e-07
1.69169169169,-1.13e-07
1.68668668669,-1.17e-07
1.68168168168,-1.16e-07
1.67667667668,-1.17e-07
1.67167167167,-1.15e-07
1.66666666667,-1.13e-07
1.66166166166,-1.17e-07
1.65665665666,-1.17e-07
1.65165165165,-1.15e-07
1.64664664665,-1.15e-07
1.64164164164,-1.15e-07
1.63663663664,-1.14e-07
1.63163163163,-1.15e-07
1.62662662663,-1.15e-07
1.62162162162,-1.16e-07
1.61661661662,-1.18e-07
1.61161161161,-1.16e-07
1.60660660661,-1.16e-07
1.6016016016,-1.15e-07
1.5965965966,-1.18e-07
1.59159159159,-1.15e-07
1.58658658659,-1.19e-07
1.58158158158,-1.16e-07
1.57657657658,-1.17e-07
1.57157157157,-1.13e-07
1.56656656657,-1.15e-07
1.56156156156,-1.16e-07
1.55655655656,-1.17e-07
1.55155155155,-1.15e-07
1.54654654655,-1.2e-07
1.54154154154,-1.16e-07
1.53653653654,-1.16e-07
1.53153153153,-1.16e-07
1.52652652653,-1.21e-07
1.52152152152,-1.17e-07
1.51651651652,-1.14e-07
1.51151151151,-1.18e-07
1.50650650651,-1.18e-07
1.5015015015,-1.17e-07
1.4964964965,-1.18e-07
1.49149149149,-1.17e-07
1.48648648649,-1.16e-07
1.48148148148,-1.17e-07
1.47647647648,-1.19e-07
1.47147147147,-1.17e-07
1.46646646647,-1.15e-07
1.46146146146,-1.17e-07
1.45645645646,-1.16e-07
1.45145145145,-1.17e-07
1.44644644645,-1.16e-07
1.44144144144,-1.18e-07
1.43643643644,-1.15e-07
1.43143143143,-1.16e-07
1.42642642643,-1.19e-07
1.42142142142,-1.19e-07
1.41641641642,-1.16e-07
1.41141141141,-1.16e-07
1.40640640641,-1.18e-07
1.4014014014,-1.15e-07
1.3963963964,-1.19e-07
1.39139139139,-1.18e-07
1.38638638639,-1.19e-07
1.38138138138,-1.17e-07
1.37637637638,-1.15e-07
1.37137137137,-1.19e-07
1.36636636637,-1.19e-07
1.36136136136,-1.18e-07
1.35635635636,-1.18e-07
1.35135135135,-1.19e-07
1.34634634635,-1.16e-07
1.34134134134,-1.19e-07
1.33633633634,-1.17e-07
1.33133133133,-1.16e-07
1.32632632633,-1.18e-07
1.32132132132,-1.17e-07
1.31631631632,-1.19e-07
1.31131131131,-1.19e-07
1.30630630631,-1.17e-07
1.3013013013,-1.18e-07
1.2962962963,-1.16e-07
1.29129129129,-1.18e-07
1.28628628629,-1.18e-07
1.28128128128,-1.19e-07
1.27627627628,-1.18e-07
1.27127127127,-1.18e-07
1.26626626627,-1.17e-07
1.26126126126,-1.2e-07
1.25625625626,-1.18e-07
1.25125125125,-1.17e-07
1.24624624625,-1.18e-07
1.24124124124,-1.18e-07
1.23623623624,-1.18e-07
1.23123123123,-1.18e-07
1.22622622623,-1.17e-07
1.22122122122,-1.18e-07
1.21621621622,-1.2e-07
1.21121121121,-1.21e-07
1.20620620621,-1.19e-07
1.2012012012,-1.19e-07
1.1961961962,-1.18e-07
1.19119119119,-1.2e-07
1.18618618619,-1.19e-07
1.18118118118,-1.19e-07
1.17617617618,-1.18e-07
1.17117117117,-1.2e-07
1.16616616617,-1.2e-07
1.16116116116,-1.19e-07
1.15615615616,-1.18e-07
1.15115115115,-1.17e-07
1.14614614615,-1.21e-07
1.14114114114,-1.19e-07
1.13613613614,-1.19e-07
1.13113113113,-1.19e-07
1.12612612613,-1.2e-07
1.12112112112,-1.2e-07
1.11611611612,-1.18e-07
1.11111111111,-1.18e-07
1.10610610611,-1.2e-07
1.1011011011,-1.19e-07
1.0960960961,-1.2e-07
1.09109109109,-1.18e-07
1.08608608609,-1.19e-07
1.08108108108,-1.17e-07
1.07607607608,-1.2e-07
1.07107107107,-1.19e-07
1.06606606607,-1.2e-07
1.06106106106,-1.2e-07
1.05605605606,-1.16e-07
1.05105105105,-1.21e-07
1.04604604605,-1.21e-07
1.04104104104,-1.2e-07
1.03603603604,-1.18e-07
1.03103103103,-1.19e-07
1.02602602603,-1.2e-07
1.02102102102,-1.17e-07
1.01601601602,-1.19e-07
1.01101101101,-1.19e-07
1.00600600601,-1.21e-07
1.001001001,-1.2e-07
0.995995995996,-1.21e-07
0.990990990991,-1.18e-07
0.985985985986,-1.2e-07
0.980980980981,-1.19e-07
0.975975975976,-1.2e-07
0.970970970971,-1.19e-07
0.965965965966,-1.19e-07
0.960960960961,-1.21e-07
0.955955955956,-1.19e-07
0.950950950951,-1.19e-07
0.945945945946,-1.2e-07
0.940940940941,-1.2e-07
0.935935935936,-1.2e-07
0.930930930931,-1.19e-07
0.925925925926,-1.2e-07
0.920920920921,-1.19e-07
0.915915915916,-1.19e-07
0.910910910911,-1.19e-07
0.905905905906,-1.2e-07
0.900900900901,-1.2e-07
0.895895895896,-1.19e-07
0.890890890891,-1.2e-07
0.885885885886,-1.2e-07
0.880880880881,-1.19e-07
0.875875875876,-1.18e-07
0.870870870871,-1.2e-07
0.865865865866,-1.22e-07
0.860860860861,-1.19e-07
0.855855855856,-1.21e-07
0.850850850851,-1.21e-07
0.845845845846,-1.2e-07
0.840840840841,-1.21e-07
0.835835835836,-1.21e-07
0.830830830831,-1.21e-07
0.825825825826,-1.2e-07
0.820820820821,-1.2e-07
0.815815815816,-1.2e-07
0.810810810811,-1.21e-07
0.805805805806,-1.2e-07
0.800800800801,-1.22e-07
0.795795795796,-1.21e-07
0.790790790791,-1.2e-07
0.785785785786,-1.2e-07
0.780780780781,-1.2e-07
0.775775775776,-1.2e-07
0.770770770771,-1.2e-07
0.765765765766,-1.2e-07
0.760760760761,-1.21e-07
0.755755755756,-1.2e-07
0.750750750751,-1.21e-07
0.745745745746,-1.2e-07
0.740740740741,-1.2e-07
0.735735735736,-1.19e-07
0.730730730731,-1.2e-07
0.725725725726,-1.21e-07
0.720720720721,-1.21e-07
0.715715715716,-1.2e-07
0.710710710711,-1.21e-07
0.705705705706,-1.22e-07
0.700700700701,-1.2e-07
0.695695695696,-1.2e-07
0.690690690691,-1.2e-07
0.685685685686,-1.22e-07
0.680680680681,-1.21e-07
0.675675675676,-1.21e-07
0.670670670671,-1.22e-07
0.665665665666,-1.21e-07
0.660660660661,-1.21e-07
0.655655655656,-1.21e-07
0.650650650651,-1.21e-07
0.645645645646,-1.21e-07
0.640640640641,-1.22e-07
0.635635635636,-1.21e-07
0.630630630631,-1.23e-07
0.625625625626,-1.21e-07
0.620620620621,-1.22e-07
0.615615615616,-1.23e-07
0.610610610611,-1.21e-07
0.605605605606,-1.21e-07
0.600600600601,-1.22e-07
0.595595595596,-1.22e-07
0.590590590591,-1.21e-07
0.585585585586,-1.22e-07
0.580580580581,-1.21e-07
0.575575575576,-1.22e-07
0.570570570571,-1.23e-07
0.565565565566,-1.22e-07
0.560560560561,-1.22e-07
0.555555555556,-1.21e-07
0.550550550551,-1.22e-07
0.545545545546,-1.21e-07
0.540540540541,-1.22e-07
0.535535535536,-1.22e-07
0.530530530531,-1.22e-07
0.525525525526,-1.21e-07
0.520520520521,-1.22e-07
0.515515515516,-1.21e-07
0.510510510511,-1.22e-07
0.505505505506,-1.22e-07
0.500500500501,-1.22e-07
0.495495495495,-1.22e-07
0.49049049049,-1.22e-07
0.485485485485,-1.22e-07
0.48048048048,-1.22e-07
0.475475475475,-1.22e-07
0.47047047047,-1.22e-07
0.465465465465,-1.23e-07
0.46046046046,-1.21e-07
0.455455455455,-1.23e-07
0.45045045045,-1.23e-07
0.445445445445,-1.22e-07
0.44044044044,-1.22e-07
0.435435435435,-1.21e-07
0.43043043043,-1.22e-07
0.425425425425,-1.22e-07
0.42042042042,-1.21e-07
0.415415415415,-1.23e-07
0.41041041041,-1.23e-07
0.405405405405,-1.23e-07
0.4004004004,-1.23e-07
0.395395395395,-1.23e-07
0.39039039039,-1.23e-07
0.385385385385,-1.23e-07
0.38038038038,-1.23e-07
0.375375375375,-1.23e-07
0.37037037037,-1.24e-07
0.365365365365,-1.23e-07
0.36036036036,-1.23e-07
0.355355355355,-1.23e-07
0.35035035035,-1.23e-07
0.345345345345,-1.23e-07
0.34034034034,-1.23e-07
0.335335335335,-1.23e-07
0.33033033033,-1.23e-07
0.325325325325,-1.23e-07
0.32032032032,-1.23e-07
0.315315315315,-1.24e-07
